"Date","Price","Open","High","Low","Vol.","Change %"
"05/22/2020","91.53","91.54","91.54","91.53","1.94M","-0.01%"
"05/21/2020","91.54","91.53","91.54","91.53","2.40M","0.01%"
"05/20/2020","91.53","91.54","91.54","91.53","1.72M","0.00%"
"05/19/2020","91.53","91.54","91.54","91.53","6.51M","0.00%"
"05/18/2020","91.53","91.53","91.54","91.53","2.30M","0.00%"
"05/15/2020","91.53","91.54","91.54","91.53","2.36M","-0.02%"
"05/14/2020","91.55","91.54","91.55","91.53","4.51M","0.01%"
"05/13/2020","91.54","91.54","91.54","91.53","3.52M","0.00%"
"05/12/2020","91.54","91.53","91.54","91.53","3.11M","0.00%"
"05/11/2020","91.54","91.53","91.54","91.53","3.90M","0.01%"
"05/10/2020","91.53","91.53","91.53","91.53","","0.00%"
"05/09/2020","91.53","91.53","91.53","91.53","","0.00%"
"05/08/2020","91.53","91.53","91.55","91.53","3.10M","0.00%"
"05/07/2020","91.53","91.55","91.55","91.53","2.27M","-0.01%"
"05/06/2020","91.54","91.55","91.55","91.53","1.72M","0.01%"
"05/05/2020","91.53","91.53","91.55","91.53","2.95M","0.00%"
"05/04/2020","91.53","91.55","91.55","91.53","5.97M","0.00%"
"05/03/2020","91.53","91.53","91.53","91.53","","0.00%"
"05/02/2020","91.53","91.53","91.53","91.53","","0.00%"
"05/01/2020","91.53","91.55","91.55","91.53","3.71M","-0.03%"
"04/30/2020","91.56","91.54","91.56","91.54","7.31M","0.02%"
"04/29/2020","91.54","91.56","91.56","91.54","5.31M","-0.01%"
"04/28/2020","91.55","91.56","91.56","91.55","2.74M","0.00%"
"04/27/2020","91.55","91.55","91.56","91.54","2.25M","0.00%"
"04/24/2020","91.55","91.56","91.56","91.55","1.62M","-0.01%"
"04/23/2020","91.56","91.56","91.56","91.55","1.93M","0.01%"
"04/22/2020","91.55","91.56","91.56","91.55","2.07M","0.00%"
"04/21/2020","91.55","91.57","91.57","91.55","3.53M","0.00%"
"04/20/2020","91.55","91.56","91.56","91.55","5.26M","-0.01%"
"04/17/2020","91.56","91.55","91.56","91.55","4.22M","0.02%"
"04/16/2020","91.54","91.55","91.56","91.54","5.56M","-0.01%"
"04/15/2020","91.55","91.55","91.56","91.54","5.84M","-0.01%"
"04/14/2020","91.56","91.53","91.56","91.53","7.37M","0.01%"
"04/13/2020","91.55","91.53","91.56","91.53","4.81M","0.02%"
"04/09/2020","91.53","91.55","91.56","91.53","7.43M","-0.02%"
"04/08/2020","91.55","91.55","91.56","91.55","3.33M","0.01%"
"04/07/2020","91.54","91.57","91.57","91.54","4.87M","-0.02%"
"04/06/2020","91.56","91.57","91.57","91.55","3.80M","0.01%"
"04/03/2020","91.55","91.56","91.57","91.55","4.37M","-0.03%"
"04/02/2020","91.58","91.57","91.58","91.56","4.49M","0.01%"
"04/01/2020","91.57","91.58","91.58","91.56","3.87M","-0.07%"
"03/31/2020","91.63","91.63","91.63","91.61","6.84M","0.01%"
"03/30/2020","91.62","91.63","91.63","91.62","4.21M","0.00%"
"03/28/2020","91.62","91.62","91.62","91.62","","0.00%"
"03/27/2020","91.62","91.64","91.64","91.62","5.41M","-0.02%"
"03/26/2020","91.64","91.62","91.64","91.62","5.91M","0.00%"
"03/25/2020","91.64","91.63","91.64","91.62","6.27M","0.00%"
"03/24/2020","91.64","91.62","91.64","91.58","7.11M","0.00%"
"03/23/2020","91.64","91.62","91.64","91.61","7.88M","-0.02%"
"03/21/2020","91.66","91.66","91.66","91.66","","0.00%"
"03/20/2020","91.66","91.63","91.66","91.62","14.88M","0.03%"
"03/19/2020","91.63","91.64","91.65","91.60","10.00M","-0.02%"
"03/18/2020","91.65","91.65","91.67","91.62","11.35M","0.02%"
"03/17/2020","91.63","91.64","91.64","91.60","10.02M","0.00%"
"03/16/2020","91.63","91.64","91.64","91.60","11.01M","0.01%"
"03/14/2020","91.62","91.62","91.62","91.62","","0.00%"
"03/13/2020","91.62","91.60","91.63","91.59","11.07M","0.02%"
"03/12/2020","91.60","91.57","95.97","91.57","20.35M","0.01%"
"03/11/2020","91.59","91.57","91.61","91.57","19.94M","0.02%"
"03/10/2020","91.57","91.57","91.61","91.56","10.76M","-0.02%"
"03/09/2020","91.59","91.58","91.63","91.56","14.09M","0.04%"
"03/06/2020","91.55","91.54","91.57","91.54","4.56M","0.00%"
"03/05/2020","91.55","91.54","91.55","91.53","4.72M","0.02%"
"03/04/2020","91.53","91.51","91.53","91.50","7.40M","0.04%"
"03/03/2020","91.49","91.47","91.51","91.46","6.20M","0.02%"
"03/02/2020","91.47","91.46","91.48","91.46","8.32M","-0.08%"
"02/28/2020","91.54","91.54","91.55","91.54","10.08M","-0.01%"
"02/27/2020","91.55","91.53","91.55","91.53","7.01M","0.02%"
"02/26/2020","91.53","91.53","91.53","91.52","4.84M","0.02%"
"02/25/2020","91.51","91.52","91.52","91.51","4.34M","0.00%"
"02/24/2020","91.51","91.52","91.52","91.51","3.16M","-0.01%"
"02/21/2020","91.52","91.51","91.52","91.51","865.15K","0.02%"
