date,open,high,low,close,volume
2017-05-15,111.64999999999999,111.64999999999999,109.77499999999999,111.22500000000001,4470000.0
2017-05-16,111.22500000000001,114.0,109.375,114.0,6800000.0
2017-05-17,114.025,114.025,111.7,112.025,5060000.0
2017-05-18,111.425,112.47500000000001,109.57499999999999,111.82499999999999,6390000.0
2017-05-19,112.6,113.65,110.85000000000001,111.125,5310000.0
2017-05-22,112.0,112.0,110.5,111.47500000000001,2190000.0
2017-05-23,110.19999999999999,113.475,110.19999999999999,112.5,5150000.0
2017-05-24,112.55000000000001,113.5,111.89999999999999,112.675,5960000.0
2017-05-25,112.92500000000001,114.55,111.975,114.0,5270000.0
2017-05-26,114.65,115.375,112.425,112.85,6090000.0
2017-05-30,111.75,113.9,111.6375,113.375,5420000.0
2017-05-31,113.55000000000001,113.9,112.225,112.775,11620000.0
2017-06-01,112.8,113.0,111.51249999999999,112.95,4030000.000000001
2017-06-02,113.25,113.94999999999999,112.0,112.325,5350000.0
2017-06-05,113.0,114.3,112.5625,113.225,3730000.0
2017-06-06,113.14999999999999,113.14999999999999,109.375,110.45,6850000.0
2017-06-07,110.125,110.475,108.17500000000001,109.875,5780000.0
2017-06-08,109.65,110.6125,109.375,110.0,5700000.0
2017-06-09,109.7,110.525,106.325,110.45,7250000.0
2017-06-12,109.42500000000001,109.77499999999999,107.65,108.35000000000001,2900000.0
2017-06-13,108.25,109.475,107.025,107.175,4630000.0
2017-06-14,107.0,108.65,106.6,106.85000000000001,6970000.0
2017-06-15,106.525,106.525,103.52499999999999,104.32499999999999,10770000.0
2017-06-16,104.675,107.375,103.7625,107.05,10120000.0
2017-06-19,107.0,108.94999999999999,106.95,108.45,2630000.0
2017-06-20,107.575,109.3,106.64999999999999,106.725,3870000.0
2017-06-21,106.1,107.35,103.675,103.925,15840000.0
2017-06-22,103.05,103.6,99.025,99.125,15740000.0
2017-06-23,99.125,99.475,96.35,97.5,13790000.0
2017-06-26,97.875,99.71249999999999,96.58749999999999,99.025,5760000.0
2017-06-27,99.5,100.0,97.6,98.5,5750000.0
2017-06-28,97.75,100.375,96.575,99.45,9630000.0
2017-06-29,97.0,97.0,87.675,91.05000000000001,25280000.0
2017-06-30,90.975,92.8,86.55,87.5,16920000.0
2017-07-03,88.475,89.35000000000001,86.25,86.625,12180000.0
2017-07-04,86.5,88.05,86.0625,86.5,5020000.0
2017-07-05,87.05,88.72500000000001,85.82499999999999,87.85,5650000.0
2017-07-06,88.225,88.225,86.05000000000001,86.975,7400000.0
2017-07-07,87.35,88.05,86.15,88.05,33680000.0
2017-07-10,88.9,89.375,87.15,87.6,41910000.0
2017-07-11,88.10000000000001,89.3,84.5,85.325,13720000.0
2017-07-12,84.5,86.0,81.35,81.875,12000000.0
2017-07-13,82.025,86.05000000000001,80.625,85.25,11200000.0
2017-07-14,85.35,86.82499999999999,84.32499999999999,86.15,8760000.0
2017-07-17,86.075,86.175,85.45,85.60000000000001,5180000.0
2017-07-18,85.0,86.44999999999999,85.0,85.375,9940000.0
2017-07-19,85.475,89.39999999999999,85.4125,88.6,9340000.0
2017-07-20,90.0,90.525,88.69999999999999,89.825,8270000.0
2017-07-21,90.1,90.1,88.14999999999999,89.57499999999999,5210000.0
2017-07-24,89.60000000000001,90.42500000000001,88.07499999999999,88.80000000000001,8840000.0
2017-07-25,88.45,90.925,88.07499999999999,88.69999999999999,7240000.0
2017-07-26,88.52499999999999,90.0,87.27499999999999,89.77499999999999,8940000.0
2017-07-27,89.475,91.175,89.3875,89.65,3890000.0
2017-07-28,89.35000000000001,91.1,89.17500000000001,89.75,5630000.0
2017-07-31,89.32499999999999,90.125,88.9,89.475,5700000.0
2017-08-01,90.0,90.85000000000001,88.94999999999999,89.9,4780000.0
2017-08-02,90.8,91.27499999999999,90.3,90.82499999999999,4030000.000000001
2017-08-03,90.82499999999999,94.5,90.475,93.32499999999999,7330000.0
2017-08-04,93.25,93.85,92.425,92.575,3860000.0
2017-08-07,92.6,94.675,92.6,93.875,5870000.0
2017-08-08,93.77499999999999,94.85,91.44999999999999,91.55,6070000.0
2017-08-09,91.325,91.5,90.125,90.19999999999999,5340000.0
2017-08-10,91.44999999999999,91.44999999999999,88.45,88.675,5190000.0
2017-08-11,87.8,87.85,85.2125,87.4,5730000.0
2017-08-14,87.8,90.15,87.72500000000001,89.77499999999999,4210000.0
2017-08-15,90.15,90.5,88.35000000000001,88.925,4690000.0
2017-08-16,88.5,91.4,88.45,90.22500000000001,4320000.0
2017-08-17,90.15,91.8125,89.85,90.5,4500000.0
2017-08-18,90.375,92.15,85.525,85.75,12380000.0
2017-08-21,85.45,88.225,85.15,85.67500000000001,9560000.0
2017-08-22,86.19999999999999,86.575,84.075,84.225,8530000.0
2017-08-23,84.05,84.525,82.72500000000001,83.4,9370000.0
2017-08-24,83.575,83.575,78.075,78.625,20480000.0
2017-08-25,78.65,79.85000000000001,77.2,77.725,13750000.0
2017-08-29,77.2,78.5125,75.025,75.82499999999999,15150000.0
2017-08-30,77.25,79.52499999999999,76.8,79.1,10920000.0
2017-08-31,80.325,81.02499999999999,76.775,81.02499999999999,9260000.0
2017-09-01,81.25,83.52499999999999,80.82499999999999,82.175,8270000.0
2017-09-04,81.05000000000001,81.9125,80.67500000000001,81.19999999999999,3520000.0
2017-09-05,81.175,83.05,81.175,81.725,5050000.0
2017-09-06,81.44999999999999,83.025,81.0,81.55,14130000.0
2017-09-07,81.89999999999999,83.03750000000001,81.0,81.30000000000001,5060000.0
2017-09-08,81.1,82.10000000000001,80.975,81.75,4080000.0
2017-09-11,83.475,86.0,82.35,85.64999999999999,13820000.0
2017-09-12,92.75,96.175,87.325,93.35000000000001,37460000.0
2017-09-13,93.3,96.44999999999999,92.44999999999999,93.875,17290000.0
2017-09-14,93.85,94.97500000000001,92.07499999999999,93.025,9650000.0
2017-09-15,92.675,95.925,92.6,95.8,15220000.0
2017-09-18,96.22500000000001,96.92500000000001,94.0,96.92500000000001,10760000.0
2017-09-19,97.0,98.4,96.075,98.35000000000001,14780000.0
2017-09-20,98.375,98.875,95.725,95.9,12570000.0
2017-09-21,96.44999999999999,97.325,93.17500000000001,93.925,7410000.0
2017-09-22,93.97500000000001,94.875,93.225,94.825,5610000.0
2017-09-25,94.60000000000001,94.6875,93.125,93.425,4070000.000000001
2017-09-26,93.5,95.15,91.975,93.69999999999999,11050000.0
2017-09-27,93.825,94.125,92.675,93.4,8000000.0
2017-09-28,93.375,94.32499999999999,92.8,93.9,3740000.0
2017-09-29,94.80000000000001,94.80000000000001,93.45,93.625,5510000.0
2017-10-02,93.625,95.45,93.625,94.7,3130000.0
2017-10-03,94.925,95.625,93.625,95.45,3230000.0
2017-10-04,95.35,95.6875,93.77499999999999,94.275,4880000.0
2017-10-05,94.825,94.825,93.575,93.80000000000001,5120000.0
2017-10-06,94.275,94.275,91.6875,93.0,3770000.0
2017-10-09,93.0,94.625,91.15,92.575,12960000.0
2017-10-10,93.025,94.1,91.0,91.30000000000001,10190000.0
2017-10-11,92.2,93.925,90.975,93.17500000000001,18180000.0
2017-10-12,93.17500000000001,93.75,91.775,91.92500000000001,5400000.0
2017-10-13,92.15,93.5125,90.73750000000001,91.625,4610000.0
2017-10-16,91.775,91.775,89.25,89.525,6410000.0
2017-10-17,90.15,90.15,88.6875,89.42500000000001,3940000.0
2017-10-18,89.60000000000001,90.375,88.97500000000001,89.625,2570000.0
2017-10-19,89.45,90.0,87.975,88.07499999999999,4060000.0
2017-10-20,88.55000000000001,88.925,83.69999999999999,84.5,10130000.0
2017-10-23,84.275,85.9,83.9125,84.5,4260000.0
2017-10-24,84.45,85.325,84.17500000000001,84.25,4270000.0
2017-10-25,84.475,86.725,83.5875,85.39999999999999,7880000.0
2017-10-26,85.19999999999999,89.7,85.15,89.45,11020000.0
2017-10-27,89.875,90.22500000000001,88.17500000000001,88.75,8380000.000000001
2017-10-30,88.65,89.35000000000001,88.45,88.925,6770000.0
2017-10-31,89.225,90.325,88.425,89.39999999999999,8850000.0
2017-11-01,90.19999999999999,92.44999999999999,89.01249999999999,89.97500000000001,10150000.0
2017-11-02,91.1,91.1,88.825,89.80000000000001,10150000.0
2017-11-03,90.75,91.575,89.97500000000001,90.725,5350000.0
2017-11-06,91.0,91.27499999999999,89.17500000000001,90.325,2790000.0
2017-11-07,90.3,92.52499999999999,89.14999999999999,89.14999999999999,6780000.0
2017-11-08,89.625,89.65,87.825,89.0,5700000.0
2017-11-09,89.275,90.175,87.30000000000001,87.30000000000001,3210000.0
2017-11-10,87.4625,88.225,85.3,87.07499999999999,7630000.0
2017-11-13,88.1375,88.1375,81.525,83.77499999999999,7360000.0
2017-11-14,84.17500000000001,86.575,83.5625,86.55,4760000.0
2017-11-15,86.425,86.425,83.77499999999999,83.77499999999999,6590000.0
2017-11-16,84.075,86.575,83.85,86.0,4460000.0
2017-11-17,86.19999999999999,87.025,84.80000000000001,86.75,3850000.0
2017-11-20,86.92500000000001,88.275,85.0,85.275,8850000.0
2017-11-21,85.775,85.775,83.4,84.57499999999999,7380000.0
2017-11-22,84.7,85.42500000000001,84.25,84.75,6340000.0
2017-11-23,84.925,87.52499999999999,83.66250000000001,83.925,4380000.0
2017-11-24,85.3,87.52499999999999,83.025,83.32499999999999,3310000.0
2017-11-27,83.32499999999999,83.66250000000001,82.16250000000001,82.4,3750000.0
2017-11-28,82.575,83.14999999999999,81.55,82.30000000000001,6210000.0
2017-11-29,82.625,83.45,81.775,82.625,5920000.0
2017-11-30,82.55000000000001,83.825,81.25,82.44999999999999,7400000.0
2017-12-01,82.5,82.69999999999999,81.22500000000001,82.325,3270000.0
2017-12-04,82.25,83.14999999999999,80.75,81.64999999999999,6440000.0
2017-12-05,81.875,82.07499999999999,80.82499999999999,81.44999999999999,4440000.0
2017-12-06,81.19999999999999,81.19999999999999,77.9,79.5,6350000.0
2017-12-07,79.375,83.69999999999999,78.725,82.25,9220000.0
2017-12-08,82.625,83.225,81.75,82.27499999999999,8270000.0
2017-12-11,82.675,83.45,81.95,82.30000000000001,3920000.0
2017-12-12,82.325,82.8,79.4,81.125,8320000.0
2017-12-13,81.125,82.875,80.64999999999999,82.625,9650000.0
2017-12-14,82.25,83.77499999999999,80.9,82.225,10480000.0
2017-12-15,82.15,82.15,80.39999999999999,81.725,11690000.0
2017-12-18,82.15,82.95,81.075,82.425,4180000.0
2017-12-19,82.225,86.0,82.10000000000001,84.3,9280000.0
2017-12-20,84.2,84.2,80.82499999999999,83.925,9400000.0
2017-12-21,83.625,84.375,82.27499999999999,83.75,8359999.999999999
2017-12-22,83.25,85.05000000000001,83.2,84.3,2920000.0
2017-12-27,83.825,84.475,83.675,84.125,2980000.0
2017-12-28,84.0,84.75,83.65,84.025,3020000.0
2017-12-29,83.825,85.475,83.825,84.05,3300000.0
2018-01-02,83.425,86.425,83.425,85.42500000000001,6140000.0
2018-01-03,85.475,88.925,85.375,88.07499999999999,8090000.0
2018-01-04,88.69999999999999,89.17500000000001,85.325,85.875,8940000.0
2018-01-05,86.30000000000001,89.57499999999999,83.9,88.0,8610000.0
2018-01-08,88.65,89.275,86.325,86.64999999999999,7640000.0
2018-01-09,86.525,89.675,86.525,88.5,7030000.0
2018-01-10,88.25,89.48750000000001,87.4,88.14999999999999,8700000.0
2018-01-11,87.825,89.0,87.30000000000001,88.125,7520000.0
2018-01-12,88.10000000000001,91.05000000000001,87.675,90.42500000000001,13910000.0
2018-01-15,90.75,92.44999999999999,90.25,91.375,19210000.0
2018-01-16,96.875,100.0,95.7625,97.47500000000001,21690000.0
2018-01-17,97.975,98.8125,95.975,98.55000000000001,9820000.0
2018-01-18,96.625,97.825,93.14999999999999,94.25,10780000.0
2018-01-19,94.17500000000001,94.39999999999999,91.47500000000001,94.2,6570000.0
2018-01-22,94.35000000000001,94.75,92.25,92.72500000000001,6060000.0
2018-01-23,93.0,93.875,90.60000000000001,93.75,7450000.0
2018-01-24,93.6,93.6,91.13749999999999,92.25,6770000.0
2018-01-25,91.75,92.225,89.57499999999999,90.175,6870000.0
2018-01-26,90.22500000000001,93.925,88.14999999999999,91.975,6760000.0
2018-01-29,91.89999999999999,93.75,91.85000000000001,92.72500000000001,3940000.0
2018-01-30,92.44999999999999,93.025,92.07499999999999,92.75,6520000.0
2018-01-31,92.52499999999999,92.89999999999999,90.975,91.55,6770000.0
2018-02-01,91.5,93.6,91.5,93.025,5220000.0
2018-02-02,93.10000000000001,94.0,91.15,91.25,6270000.0
2018-02-05,90.39999999999999,90.6125,89.1625,89.45,4970000.0
2018-02-06,87.5,88.69999999999999,85.82499999999999,86.85000000000001,9700000.0
2018-02-07,88.025,91.6,86.15,91.4,7620000.0
2018-02-08,90.8,92.55000000000001,88.69999999999999,89.725,6180000.0
2018-02-09,89.45,90.275,88.3,88.9,3560000.0
2018-02-12,90.22500000000001,90.975,88.4,90.8,5150000.0
2018-02-13,91.25,91.6,89.7,91.25,4650000.0
2018-02-14,92.10000000000001,92.89999999999999,91.325,92.65,5880000.0
2018-02-15,93.425,97.375,91.64999999999999,95.45,7120000.0
2018-02-16,96.30000000000001,97.4375,94.375,96.95,6090000.0
2018-02-19,96.47500000000001,97.85,95.95,96.19999999999999,7980000.0
2018-02-20,96.625,97.72500000000001,95.525,97.27499999999999,4950000.0
2018-02-21,96.75,96.75,94.825,96.725,5530000.0
2018-02-22,96.02499999999999,97.65,94.35000000000001,97.175,3740000.0
2018-02-23,97.44999999999999,97.44999999999999,95.05000000000001,97.0,3730000.0
2018-02-26,97.6,98.85,96.95,98.25,7090000.0
2018-02-27,99.925,99.925,95.82499999999999,96.425,8490000.0
2018-02-28,96.22500000000001,96.85000000000001,95.15,95.82499999999999,4330000.0
2018-03-01,96.35,96.35,93.675,94.2,4500000.0
2018-03-02,93.32499999999999,93.80000000000001,92.07499999999999,93.4,4430000.0
2018-03-05,93.625,95.0,93.32499999999999,94.25,6900000.0
2018-03-06,95.125,97.05,93.75,96.525,3930000.0
2018-03-07,96.5,96.575,94.14999999999999,94.925,5860000.0
2018-03-08,94.94999999999999,97.0,94.7,96.64999999999999,7400000.0
2018-03-09,96.775,96.975,95.475,96.47500000000001,3270000.0
2018-03-12,97.025,97.5,96.0,96.725,4130000.0
2018-03-13,96.875,97.95,89.05,89.875,9110000.0
2018-03-14,90.075,92.175,89.35000000000001,91.1,8119999.999999999
2018-03-15,90.95,92.325,90.42500000000001,91.75,8450000.0
2018-03-16,91.575,92.10000000000001,90.1,90.3,7950000.0
2018-03-19,90.775,90.775,88.0,88.125,7900000.0
2018-03-20,89.05,89.05,86.75,87.72500000000001,8870000.0
2018-03-21,87.95,88.85,86.425,86.95,5090000.0
2018-03-22,86.75,89.57499999999999,86.25,87.52499999999999,5170000.0
2018-03-23,86.67500000000001,89.2,86.19999999999999,88.94999999999999,4530000.0
2018-03-26,89.0,92.375,84.39999999999999,84.80000000000001,15580000.0
2018-03-27,86.075,86.6,82.775,84.57499999999999,13920000.0
2018-03-28,84.0,84.9,83.625,84.2,5890000.0
2018-03-29,85.15,85.22500000000001,83.475,83.825,6550000.0
2018-04-03,83.475,84.925,83.125,84.125,5630000.0
2018-04-04,83.77499999999999,84.42500000000001,82.10000000000001,82.72500000000001,9120000.0
2018-04-05,83.14999999999999,87.375,83.14999999999999,86.325,6380000.0
2018-04-06,85.125,85.82499999999999,83.9,85.375,6620000.0
2018-04-09,85.9,87.69999999999999,85.875,86.92500000000001,4370000.0
2018-04-10,87.69999999999999,88.4,86.92500000000001,87.25,4400000.0
2018-04-11,87.2,87.72500000000001,85.42500000000001,85.475,5130000.0
2018-04-12,85.7,85.82499999999999,84.3,85.60000000000001,5940000.0
2018-04-13,85.975,88.1875,85.35,86.89999999999999,5630000.0
2018-04-16,87.0,89.9375,86.47500000000001,88.225,9140000.0
2018-04-17,94.0,95.22500000000001,91.0,92.825,19620000.0
2018-04-18,93.94999999999999,96.075,92.92500000000001,95.64999999999999,13820000.0
2018-04-19,96.0,96.125,94.0,94.94999999999999,8870000.0
2018-04-20,95.475,97.95,95.0,97.875,8260000.0
2018-04-23,97.775,98.45,96.425,97.6,7970000.0
2018-04-24,97.69999999999999,98.225,95.175,95.57499999999999,6730000.0
2018-04-25,95.525,98.07499999999999,95.22500000000001,97.8,5150000.0
2018-04-26,97.65,98.35000000000001,96.7,97.2,4250000.0
2018-04-27,97.675,99.075,97.675,98.125,3920000.0
2018-04-30,99.05,99.2375,96.64999999999999,97.75,6070000.0
2018-05-01,97.825,99.35000000000001,97.675,98.0,4860000.0
2018-05-02,98.5,98.75,97.125,98.0,5360000.0
2018-05-03,98.475,98.97500000000001,97.575,98.25,5360000.0
2018-05-04,98.0,99.14999999999999,97.30000000000001,97.825,5710000.0
2018-05-08,98.425,98.5,96.92500000000001,97.8,5260000.0
2018-05-09,97.875,100.19999999999999,97.27499999999999,98.125,4310000.0
2018-05-10,99.225,99.725,97.69999999999999,98.0,2690000.0
2018-05-11,98.375,99.05,98.3625,98.75,2930000.0
2018-05-14,98.80000000000001,99.375,97.425,97.85,3910000.0
2018-05-15,98.3,98.94999999999999,97.4,97.5,5330000.0
2018-05-16,97.44999999999999,97.5,90.55,92.0,10810000.0
2018-05-17,92.07499999999999,95.075,92.07499999999999,94.77499999999999,4620000.0
2018-05-18,94.525,95.45,93.3625,95.05000000000001,3770000.0
2018-05-21,95.64999999999999,96.0,94.57499999999999,95.1,2640000.0
2018-05-22,95.67500000000001,95.9,94.57499999999999,95.0,3240000.0
2018-05-23,94.94999999999999,95.375,93.825,94.875,6080000.0
2018-05-24,94.97500000000001,96.4,94.475,96.4,3440000.0
2018-05-25,97.15,97.15,95.60000000000001,96.30000000000001,2680000.0
2018-05-29,95.8,95.9,93.17500000000001,93.35000000000001,5660000.0
2018-05-30,93.25,93.7875,92.625,93.07499999999999,5020000.0
2018-05-31,93.3,95.525,92.6625,95.175,6300000.0
2018-06-01,95.7,96.575,93.9,95.0,3260000.0
2018-06-04,95.45,96.30000000000001,94.9875,95.67500000000001,2940000.0
2018-06-05,95.475,97.85,95.39999999999999,96.875,3910000.0
2018-06-06,97.675,100.0375,97.125,100.0,11570000.0
2018-06-07,100.02499999999999,102.8,100.02499999999999,102.325,15750000.0
2018-06-08,102.15,102.47500000000001,100.975,102.375,6570000.0
2018-06-11,103.0,104.525,101.7,102.2,9260000.0
2018-06-12,103.2,104.125,102.5,103.4,6540000.0
2018-06-13,103.25,105.1,103.225,104.0,5980000.0
2018-06-14,102.875,105.05000000000001,102.44999999999999,104.75,4910000.0
2018-06-15,105.0,106.15,103.65,104.025,7230000.0
2018-06-18,103.72500000000001,104.275,102.675,103.72500000000001,2680000.0
2018-06-19,102.47500000000001,102.5,101.27499999999999,101.575,6860000.0
2018-06-20,102.4,108.025,102.4,107.025,8630000.0
2018-06-21,107.72500000000001,108.55000000000001,105.525,106.775,6560000.0
2018-06-22,107.55000000000001,107.675,105.67500000000001,106.575,6310000.0
2018-06-25,105.85000000000001,106.95,105.05000000000001,106.67500000000001,3580000.0
2018-06-26,106.5,108.69999999999999,105.875,107.0,5960000.0
2018-06-27,107.35,109.725,106.02499999999999,108.69999999999999,5800000.0
2018-06-28,107.07499999999999,109.625,106.30000000000001,107.5,6230000.0
2018-06-29,108.425,111.22500000000001,108.375,110.15,7300000.0
2018-07-02,109.60000000000001,111.4,109.2,111.4,9140000.0
2018-07-03,112.10000000000001,112.125,109.5625,111.525,7980000.0
2018-07-04,111.67500000000001,114.2,111.375,111.375,4870000.0
2018-07-05,112.25,113.275,111.525,112.175,4930000.0
2018-07-06,113.125,113.625,111.75,112.30000000000001,4450000.0
2018-07-09,111.875,113.475,111.875,112.52499999999999,10110000.0
2018-07-10,112.55000000000001,114.475,111.975,114.475,6930000.0
2018-07-11,114.32499999999999,114.75,112.5,114.7,8550000.0
2018-07-12,113.52499999999999,115.325,113.225,114.85,7970000.0
2018-07-13,114.80000000000001,116.175,114.7,114.97500000000001,4850000.0
2018-07-16,116.125,116.125,113.80000000000001,114.94999999999999,5970000.0
2018-07-17,115.5,115.5,112.5,113.17500000000001,9590000.0
2018-07-18,113.97500000000001,115.275,113.45,114.5,11460000.0
2018-07-19,114.375,114.85,113.32499999999999,114.5,11270000.0
2018-07-20,113.575,116.25,113.575,115.775,12580000.0
2018-07-23,116.22500000000001,116.22500000000001,113.77499999999999,114.35000000000001,5890000.0
2018-07-24,115.275,115.7,114.025,114.55,5490000.0
2018-07-25,114.77499999999999,115.39999999999999,114.375,114.825,5560000.0
2018-07-26,114.825,117.0,114.625,116.6,7640000.0
2018-07-27,117.6,117.6,115.75,116.525,5140000.0
2018-07-30,115.55,117.125,115.55,116.25,3650000.0
2018-07-31,116.25,117.95,116.05000000000001,116.975,5500000.0
2018-08-01,116.5,120.53750000000001,116.5,119.77499999999999,10610000.0
2018-08-02,119.275,119.55,116.02499999999999,116.1,6990000.0
2018-08-03,116.975,116.975,115.625,116.25,3520000.0
2018-08-06,117.125,117.175,115.525,116.875,7140000.0
2018-08-07,117.5,117.52499999999999,116.375,117.30000000000001,4670000.0
2018-08-08,117.5,119.77499999999999,116.775,119.025,4760000.0
2018-08-09,119.5,122.10000000000001,118.17500000000001,121.75,5250000.0
2018-08-10,121.975,122.25,119.77499999999999,121.525,5770000.0
2018-08-13,121.25,121.35,119.85,120.45,4610000.0
2018-08-14,120.45,120.725,119.7,120.0,9880000.0
2018-08-15,120.7,121.7,118.275,119.125,11690000.0
2018-08-16,119.9,120.88749999999999,118.9,119.475,10470000.0
2018-08-17,119.85,120.1,118.85,119.5,4380000.0
2018-08-20,119.25,123.925,119.25,123.10000000000001,7700000.0
2018-08-21,121.975,123.4,120.67500000000001,123.375,3740000.0
2018-08-22,123.14999999999999,123.14999999999999,118.72500000000001,120.1,5480000.0
2018-08-23,120.25,122.025,119.39999999999999,121.8,3750000.0
2018-08-24,121.13749999999999,123.675,120.75,123.10000000000001,3190000.0
2018-08-28,123.80000000000001,129.25,122.72500000000001,128.65,11700000.0
2018-08-29,129.1,129.1,124.3,125.7,6470000.0
2018-08-30,125.7,128.65,124.65,128.0,5310000.0
2018-08-31,127.05,127.89999999999999,126.15,127.0,5540000.0
2018-09-03,127.10000000000001,128.15,126.55,127.2,5470000.0
2018-09-04,127.2,127.55000000000001,123.17500000000001,123.825,8119999.999999999
2018-09-05,123.625,125.2125,123.3,124.42500000000001,6020000.0
2018-09-06,123.5,124.9,123.35000000000001,124.42500000000001,4360000.0
2018-09-07,124.875,125.125,121.61250000000001,123.14999999999999,5610000.0
2018-09-10,122.92500000000001,123.875,121.27499999999999,121.85000000000001,6060000.0
2018-09-11,122.5,129.8,120.35,129.8,20870000.0
2018-09-12,130.2,134.85,127.0,130.35,13760000.0
2018-09-13,128.75,130.6,124.825,125.0,12860000.0
2018-09-14,126.85000000000001,127.975,124.32499999999999,125.05000000000001,8270000.0
2018-09-17,125.5,125.9,124.025,125.0,7210000.0
2018-09-18,126.64999999999999,127.85,123.025,124.525,8570000.0
2018-09-19,123.925,126.15,121.125,121.125,9490000.0
2018-09-20,121.82499999999999,123.025,118.2625,118.875,9670000.0
2018-09-21,119.0,119.57499999999999,113.0,113.0,25320000.0
2018-09-24,112.975,128.9625,112.89999999999999,115.075,10500000.0
2018-09-25,114.5,116.15,113.475,113.475,7710000.0
2018-09-26,114.25,116.725,113.2,114.55,7060000.0
2018-09-27,114.3,116.875,113.6,115.75,6220000.0
2018-09-28,114.925,116.55,114.66250000000001,114.77499999999999,5410000.0
2018-10-01,115.60000000000001,117.44999999999999,114.875,116.35,5900000.0
2018-10-02,116.27499999999999,118.25,116.075,117.6,8199999.999999999
2018-10-03,117.75,117.8,114.80000000000001,115.975,7230000.0
2018-10-04,117.5,117.5,113.225,113.825,5210000.0
2018-10-05,114.0,114.275,109.60000000000001,111.575,7200000.0
2018-10-08,111.6,112.975,110.28750000000001,110.775,7300000.0
2018-10-09,110.05000000000001,111.27499999999999,106.375,107.0,15490000.0
2018-10-10,106.6,107.2,103.825,103.825,24020000.0
2018-10-11,102.05,106.02499999999999,100.02499999999999,104.57499999999999,11200000.0
2018-10-12,104.525,106.8875,104.525,105.7,7250000.0
2018-10-15,104.825,106.0,104.075,104.65,6560000.0
2018-10-16,100.0,102.8,97.8,98.9,18020000.0
2018-10-17,98.575,100.775,95.125,98.25,13110000.0
2018-10-18,98.25,99.5,96.19999999999999,98.05,7670000.0
2018-10-19,99.45,99.5,97.47500000000001,97.47500000000001,6170000.0
2018-10-22,97.75,98.10000000000001,96.55,96.95,4830000.0
2018-10-23,95.82499999999999,96.375,94.32499999999999,96.375,9630000.0
2018-10-24,96.25,97.575,95.1,95.35,5720000.0
2018-10-25,94.5,98.025,93.97500000000001,96.64999999999999,5310000.0
2018-10-26,95.525,97.72500000000001,94.94999999999999,96.875,5650000.0
2018-10-29,97.175,98.25,95.75,96.6,4340000.0
2018-10-30,96.1,99.925,96.1,99.39999999999999,5760000.0
2018-10-31,101.325,102.10000000000001,99.85,102.07499999999999,7500000.0
2018-11-01,101.30000000000001,106.25,101.1875,104.77499999999999,11620000.0
2018-11-02,106.075,106.89999999999999,104.275,105.625,4880000.0
2018-11-05,104.5,106.775,104.025,104.5,3760000.0
2018-11-06,104.57499999999999,104.94999999999999,101.64999999999999,101.64999999999999,3900000.0
2018-11-07,103.925,103.925,101.55,103.3,6180000.0
2018-11-08,104.2,107.92500000000001,104.075,107.025,5770000.0
2018-11-09,106.4,109.39999999999999,105.4625,108.025,9730000.0
2018-11-12,110.075,110.35,104.275,104.275,5390000.0
2018-11-13,104.39999999999999,105.75,103.475,104.075,4170000.0
2018-11-14,104.1,104.75,102.5,103.575,3290000.0
2018-11-15,103.85,103.85,99.60000000000001,101.27499999999999,5400000.0
2018-11-16,101.75,103.32499999999999,98.125,98.25,3600000.0
2018-11-19,97.65,99.725,96.92500000000001,97.175,4970000.0
2018-11-20,96.27499999999999,97.10000000000001,93.3375,93.94999999999999,8340000.0
2018-11-21,95.775,98.5,94.1,96.89999999999999,4460000.0
2018-11-22,97.25,98.80000000000001,96.19999999999999,98.25,2340000.0
2018-11-23,97.5,98.77499999999999,97.175,98.575,2340000.0
2018-11-26,99.525,100.325,97.35,97.975,3310000.0
2018-11-27,97.05,99.725,96.61250000000001,98.25,5560000.0
2018-11-28,97.75,100.3,97.5625,99.60000000000001,2600000.0
2018-11-29,98.75,100.725,98.75,98.75,2480000.0
2018-11-30,99.2,99.25,97.95,98.75,4390000.0
2018-12-03,100.3,102.35,97.325,97.875,3560000.0
2018-12-04,98.07499999999999,98.07499999999999,92.8125,93.425,5030000.0
2018-12-05,93.35000000000001,95.075,91.175,94.5,4770000.0
2018-12-06,94.35000000000001,95.19999999999999,89.1,91.27499999999999,5160000.0
2018-12-07,92.2,92.95,90.275,90.875,3670000.0
2018-12-10,90.60000000000001,91.875,88.125,88.375,4070000.000000001
2018-12-11,88.25,93.375,88.2,91.47500000000001,6240000.0
2018-12-12,91.47500000000001,92.05,89.45,91.95,4970000.0
2018-12-13,92.375,96.175,89.57499999999999,89.57499999999999,12200000.0
2018-12-14,89.25,89.60000000000001,87.975,88.85,10750000.0
2018-12-17,87.25,87.25,80.9,82.52499999999999,11350000.0
2018-12-18,83.5,83.69999999999999,81.425,81.75,9680000.0
2018-12-19,81.25,82.55000000000001,80.15,81.375,8560000.0
2018-12-20,80.275,82.55000000000001,79.625,79.625,6720000.0
2018-12-21,80.25,85.57499999999999,79.7,85.375,21070000.0
2018-12-24,84.2,85.95,83.32499999999999,84.97500000000001,2990000.0
2018-12-27,85.625,86.75,82.85,83.35000000000001,4980000.0
2018-12-28,83.32499999999999,85.35,81.64999999999999,84.80000000000001,3710000.0
2018-12-31,84.825,88.0,84.825,87.2,1210000.0
